asset_id,asset_type,timestamp,operational_cycles,vibration,temperature,pressure,load_factor,speed,acoustic_emission,oil_pressure,oil_temperature
WING-001,aircraft_wing,2024-01-02 00:00:00,25,0.3873394158481677,2243.557994122643,95.04865647331822,0.6051973735916721,9675.022872547877,51.78251898831982,50.68395642393042,157.06223923205653
WING-001,aircraft_wing,2024-01-02 01:00:00,26,0.5314783884564799,1921.2199744612942,237.6659817901478,0.9738558449633982,9855.799350214262,30.717728009465624,52.419514048049855,153.58575498081746
WING-001,aircraft_wing,2024-01-02 02:00:00,27,0.4047809633866545,1822.1067781927718,314.770854131627,1.151836812340976,9624.913628235887,31.93780229691692,56.23746374232415,154.95984984531148
WING-001,aircraft_wing,2024-01-02 03:00:00,28,0.6963747027518508,1843.0805879532631,301.85537834464384,1.2513313653923384,9886.16544216364,35.4928447736816,45.923463879238405,145.06214369741122
WING-001,aircraft_wing,2024-01-02 04:00:00,29,0.5957673719852341,1966.9190929467477,266.68992618832914,1.089556409248544,10815.908255576458,45.86765434911427,44.08557643409398,145.83872708505493
WING-001,aircraft_wing,2024-01-02 05:00:00,30,0.6589459375310086,1558.3082976748874,240.69455257471813,1.2086882023411682,10418.277107258038,38.23105399557592,49.59753891751941,158.03003728231923
WING-001,aircraft_wing,2024-01-02 06:00:00,31,0.5957871836386452,1750.1291394013303,290.6124534428365,0.6939722772041227,10448.898303457821,30.731985223817226,45.40850816376285,144.21141031234382
WING-001,aircraft_wing,2024-01-02 07:00:00,32,0.9182217276763407,1397.7940854952146,213.40367623888758,1.0300779386685621,9310.246680032902,45.67963016454404,50.24307460989745,149.88523203552978
WING-001,aircraft_wing,2024-01-02 08:00:00,33,0.57594541628931,1915.2127101005822,261.87671764544166,1.2048137768668579,9443.356990622091,42.54440376071289,53.95059878451716,156.57340644455235
WING-001,aircraft_wing,2024-01-02 09:00:00,34,0.356903360656615,1977.6727349892428,250.62680636666508,0.855581193149064,8599.9681703844,41.39380974329872,48.37580454579095,142.65140582178577
WING-001,aircraft_wing,2024-01-02 10:00:00,35,0.5932785613424235,1695.5439500850957,258.35753900610644,0.9915425578486758,9615.390720778501,42.46240544702504,46.229693692874626,160.95603814991966
WING-001,aircraft_wing,2024-01-02 11:00:00,36,0.27011345250434665,2210.3040669133616,310.8184015564431,0.9915345001605397,10499.006345374535,52.538971403494706,52.21254864686139,155.33149075390313
WING-001,aircraft_wing,2024-01-02 12:00:00,37,0.5014063637776585,1510.8327654581612,200.61149598099942,0.7560644462976908,10279.701620291678,51.28816937021667,55.38357393846068,130.3954495622684
WING-001,aircraft_wing,2024-01-02 13:00:00,38,0.22196948141803363,1451.6472608136141,150.09745497170007,0.7863727541993144,9911.045330256076,34.06210794198023,45.15170624593355,133.1110300545441
WING-001,aircraft_wing,2024-01-02 14:00:00,39,0.37928209266523527,1874.320729555268,157.0186206411274,0.49766145258711336,10011.225407971524,47.93050995686691,55.21072959322394,120.22771423217493
WING-001,aircraft_wing,2024-01-02 15:00:00,40,0.6706291853803684,2080.449138861858,77.75543957736895,0.6012701229254592,9678.506355129937,40.4910091385534,55.1972248149533,130.67901506177054
WING-001,aircraft_wing,2024-01-02 16:00:00,41,0.7977131624723663,2240.123268463629,114.74792517909356,0.7347254860311241,10125.902132399215,41.191374896826495,55.74254040862651,142.0868495496885
WING-001,aircraft_wing,2024-01-02 17:00:00,42,0.7294852421784956,1704.8870562215282,124.13270247547584,0.6339145921936868,10407.035383617833,28.04797501014003,56.79832085948674,132.31884046180113
WING-001,aircraft_wing,2024-01-02 18:00:00,43,0.6697759331148189,2089.7451004379136,121.5969145052722,0.49549599820049245,9216.726390454944,37.18408540767083,60.730655698638465,139.67211968603706
WING-001,aircraft_wing,2024-01-02 19:00:00,44,0.5962944456616066,1810.9145385004324,154.66067065428254,0.6876756597228272,10175.067155669893,33.33425845798061,50.49643180552378,124.82107141590164
WING-001,aircraft_wing,2024-01-02 20:00:00,45,0.35727170144488596,1777.8515881925882,125.21679583351911,0.8334899237713593,10492.034261832921,43.18435288935986,52.35728632031143,144.9877342247898
WING-001,aircraft_wing,2024-01-02 21:00:00,46,0.4086633687407938,2042.390148210785,215.39322669297883,0.34277174428450424,9818.840183196548,44.64728300241683,50.2514462670079,136.2491261765732
WING-001,aircraft_wing,2024-01-02 22:00:00,47,0.4018810088829771,1985.0226273154128,185.04313989057658,1.0569890994604232,10377.314121484407,25.77868189390213,51.92330737902324,143.21416700723802
WING-001,aircraft_wing,2024-01-02 23:00:00,48,0.6128883339328373,1428.3106054030359,200.2039871544554,0.8356290522637856,11434.864511534472,38.098190815974384,58.04509342254525,144.97700398885559
WING-001,aircraft_wing,2024-01-03 00:00:00,49,0.5226995679622144,2192.010461934198,203.0013540456345,1.0656837001788024,9975.939352512001,44.96636902876551,46.531742064277324,138.15080228388695
WING-001,aircraft_wing,2024-01-03 01:00:00,50,0.2525439766955899,2168.364935662286,236.80762735435917,1.2924493847290455,10225.337719253508,37.11992622611933,48.46580131133769,141.52532534608173
WING-001,aircraft_wing,2024-01-03 02:00:00,51,0.6282025954092192,1667.4181369923062,276.0423374578982,0.840857294909871,9660.229082908681,42.61918187001419,57.41692374601825,160.57842356389287
WING-001,aircraft_wing,2024-01-03 03:00:00,52,0.5844176579375525,1923.2264034473696,217.9003155986303,1.0210394206498221,10120.45662147706,40.3565928057625,55.986546027608355,157.63219129785796
WING-001,aircraft_wing,2024-01-03 04:00:00,53,0.586484875427161,1948.2497667035946,232.26689001433382,1.1352480087115797,10260.540252756971,40.30436139171576,50.45207341273169,163.8546505953181
WING-001,aircraft_wing,2024-01-03 05:00:00,54,0.7966114433261302,1890.3773538128466,248.49895884893343,1.0464892957751144,10128.398994848809,36.63131013159021,55.32040800448288,158.40726588402015
WING-001,aircraft_wing,2024-01-03 06:00:00,55,0.8428531038474475,1688.099308151051,204.7807126384155,1.5400650630540822,9521.703533370384,30.96451517518574,53.26586336996814,156.6281833413644
WING-001,aircraft_wing,2024-01-03 07:00:00,56,0.7822320178674299,1658.236430767518,219.86320983820642,0.9918132023699731,10135.305431166786,31.539619115449835,57.90029843600395,140.69216908851027
WING-001,aircraft_wing,2024-01-03 08:00:00,57,0.45424737151660427,1820.2204228803994,224.06157192940648,1.0044426784585911,10763.795850615339,42.529715086731905,52.19543837530709,150.76313423777611
WING-001,aircraft_wing,2024-01-03 09:00:00,58,0.4713381436223178,2120.257854908458,265.6715672285091,1.0943578063205954,10257.589082444498,38.3951495331133,55.99812845549033,150.65092543677005
WING-001,aircraft_wing,2024-01-03 10:00:00,59,0.5217463392374798,1963.442289649232,226.73959586622826,0.7407558083155387,10514.838096537169,37.45212653235665,62.46184764197048,164.09804803720579
WING-001,aircraft_wing,2024-01-03 11:00:00,60,0.6017317690683539,1735.3553101802856,208.4635964547018,0.8244638576487473,9915.911801397311,35.74465974606588,54.28439662018987,151.39565305678943
WING-001,aircraft_wing,2024-01-03 12:00:00,61,0.40036068885015164,2021.4002042118016,219.23877578056764,0.8895049387192788,10409.941172811286,36.46166692711549,52.087512663179375,155.615299002651
WING-001,aircraft_wing,2024-01-03 13:00:00,62,0.4902311535004273,1116.8064957393533,165.24912846402415,0.6871479191234979,10175.198220902008,44.57907076692884,54.77818794088392,145.71030164715782
WING-001,aircraft_wing,2024-01-03 14:00:00,63,0.41471975389909554,2116.600191188852,173.94818712596276,0.6729705938640462,9560.682167348037,36.29093550879184,50.42547656718446,133.1835063725387
WING-001,aircraft_wing,2024-01-03 15:00:00,64,0.46382900638789926,1394.9469273046,144.67760565563384,0.5381659563749944,10195.971246397687,30.26081172019059,61.436670822098925,138.23673969135442
WING-001,aircraft_wing,2024-01-03 16:00:00,65,0.8109820488321845,1739.731733108538,153.43894439864104,0.3112281902771261,9541.435605198487,42.77391065324104,52.60328415078393,138.20553090722316
WING-001,aircraft_wing,2024-01-03 17:00:00,66,0.9093760042856235,1550.891081672437,117.48165369553672,0.6682786422678477,9721.41697321555,37.087540016811694,50.789466719097945,128.47675544183454
WING-001,aircraft_wing,2024-01-03 18:00:00,67,0.6784816572360048,1507.6047635304158,45.29576409159874,0.9652288664427279,10133.09441856747,38.50997519319666,48.53664397991985,133.27064272436593
WING-001,aircraft_wing,2024-01-03 19:00:00,68,0.7941499346838035,2121.948396551527,143.4833092854815,0.6479527050213562,10187.625536103857,47.97186983839706,56.26648076642576,135.71361001273823
WING-001,aircraft_wing,2024-01-03 20:00:00,69,0.6354554037571452,1715.2829565923373,215.31151857280474,0.7370607890935457,9444.960281302056,38.20783665589696,55.344549651310956,151.80889084865547
WING-001,aircraft_wing,2024-01-03 21:00:00,70,0.4220320368092315,1919.3007743861376,207.88861608966369,0.8927445510233719,10567.142493498357,40.071102038712354,49.88458251434363,124.40407579687218
WING-001,aircraft_wing,2024-01-03 22:00:00,71,0.5273461653532073,1821.4111959391305,223.93875667749552,0.5727481871599038,10326.72582046809,31.26725905221005,54.178005380489694,153.12335691470312
WING-001,aircraft_wing,2024-01-03 23:00:00,72,0.6871854849698954,1952.8680736950819,250.30922887224872,1.2448229316259212,9688.931515973161,37.02758328589424,45.836176127148576,138.58563812032492
WING-001,aircraft_wing,2024-01-04 00:00:00,73,0.4679429186604524,1853.2798552622414,219.95144634460874,1.0224914728153167,9273.076366769767,42.00755627125161,52.60848230029263,137.7065569528683
WING-001,aircraft_wing,2024-01-04 01:00:00,74,0.7538565483721009,1513.7928312880113,238.78062829622382,1.3808113798178219,9969.989485129592,29.022957596952544,53.677825408306774,160.5495370403077
WING-001,aircraft_wing,2024-01-04 02:00:00,75,0.18878823438653825,2084.07408611762,218.62033105381886,0.9700254352511665,9820.04290558109,39.56507055869426,58.69431923823689,159.05125236574054
WING-001,aircraft_wing,2024-01-04 03:00:00,76,0.7676253756562835,1712.0347183215035,240.23060998598433,1.5279800056468966,10100.157956750174,38.96954643586884,48.77992478908524,164.8364036568939
WING-001,aircraft_wing,2024-01-04 04:00:00,77,0.7032402357087806,1446.794861090822,283.5103955681898,1.349428846693677,9862.602340933736,38.61732473352463,46.74798948479071,162.2198738432553
WING-001,aircraft_wing,2024-01-04 05:00:00,78,0.6621688974301199,1729.378005798763,309.0913774867526,1.315288017170472,9041.005161707977,44.59735339194946,48.27788815629983,172.6487600138992
WING-001,aircraft_wing,2024-01-04 06:00:00,79,0.7041272919533802,2212.063192476481,253.32569855010414,1.2413226387573502,9851.133020485227,40.38583108909113,46.51152599874032,160.31404895844656
WING-001,aircraft_wing,2024-01-04 07:00:00,80,0.34656466280986614,2049.895117469754,234.91395363300987,1.1149018975204419,9893.069808348604,47.25243139013867,57.20262943103593,153.6084350288591
WING-001,aircraft_wing,2024-01-04 08:00:00,81,0.5493392168243731,1750.6430736613468,243.41952522545677,1.3570983660507387,10363.282726913652,32.427262906435786,58.048757180096146,156.02947883043623
WING-001,aircraft_wing,2024-01-04 09:00:00,82,0.573446885726762,1750.9580945567352,255.0322699571646,1.0829919739696092,9697.925203967161,39.209147403310084,53.13326631179532,161.1777530267677
WING-001,aircraft_wing,2024-01-04 10:00:00,83,0.6959009312381725,1758.3301591087793,158.77095006080958,0.5892117728133259,10886.935180512533,38.905200718339685,56.73577978274059,142.5981878489443
WING-001,aircraft_wing,2024-01-04 11:00:00,84,0.3798194672589529,2358.3923068365275,109.16076187451048,0.6816027076585995,9092.350346566755,31.98767303746952,52.38463352232094,141.04489133974894
WING-001,aircraft_wing,2024-01-04 12:00:00,85,0.35312278409296693,1935.1555506464717,163.46938331418542,0.7902851360306944,10704.327124078478,44.14577001254808,51.46655340919694,141.21512943219153
WING-001,aircraft_wing,2024-01-04 13:00:00,86,0.44497644346231946,1947.6484634903616,122.20350296343369,0.8171597966331112,9937.156617946135,52.36083983511691,50.51304952378495,124.45333760987734
WING-001,aircraft_wing,2024-01-04 14:00:00,87,0.720140317655311,2098.1752666189877,138.29198522291475,0.6817702678640567,10479.681242393832,38.315563553097014,50.60183603448974,140.3385594554749
WING-001,aircraft_wing,2024-01-04 15:00:00,88,0.6947326664489526,1900.7680314531938,143.1832630202348,0.8892665368234012,10090.362225422497,41.4525265296426,45.65039377476388,122.57071633054738
WING-001,aircraft_wing,2024-01-04 16:00:00,89,0.611799144907999,1776.7765308467237,124.98251406173537,0.22534187930555455,10620.811902616533,38.93431085489196,52.89681905442935,137.10021624057026
WING-001,aircraft_wing,2024-01-04 17:00:00,90,0.7850901149670034,1792.9159175084822,199.17870137882983,0.6341175873010321,9857.925777283046,34.15049198055695,51.67666435914383,143.272318049082
WING-001,aircraft_wing,2024-01-04 18:00:00,91,0.7060048078752611,1824.569364129234,156.2062410067487,0.25208640703584856,9502.869145376595,27.512238333187902,54.817642896311504,132.89073005195863
WING-001,aircraft_wing,2024-01-04 19:00:00,92,0.7910767485799333,1833.6304056362203,161.1614501573668,0.7976548379615023,10763.004073162892,34.20695910142781,52.208493985754444,151.13667292365056
WING-001,aircraft_wing,2024-01-04 20:00:00,93,0.4780620359183972,2025.3096228844809,183.57787889054322,0.6745562227556352,9996.584151009401,30.09464971428961,51.181785193723634,127.63992499278663
WING-001,aircraft_wing,2024-01-04 21:00:00,94,0.4718106780103349,1856.8549669219647,125.57467528876921,0.8395619944048235,10164.676227752385,48.67581246835471,48.346027879969476,150.94008545305465
WING-001,aircraft_wing,2024-01-04 22:00:00,95,0.4164806015571216,2027.494759405019,227.17532879065945,0.6552776943512904,10671.845437224647,37.76534183646057,52.11761294728704,149.23790600023017
WING-001,aircraft_wing,2024-01-04 23:00:00,96,0.2391127577801822,1824.6218256937823,198.1214285385816,1.1616529863315503,9539.064320394638,36.38528402571698,54.78014892326465,132.71173401351447
WING-001,aircraft_wing,2024-01-05 00:00:00,97,0.5198948660866316,1864.9259847613191,243.51236739579977,1.1918106463425266,10353.359823184222,43.80052294872684,47.25204403566456,170.7295448433495
WING-001,aircraft_wing,2024-01-05 01:00:00,98,0.5604782908269834,1346.1832182049563,188.30171067839376,1.1725888606023775,9761.239400444521,31.739893382864672,52.17349501472295,150.96003771596827
WING-001,aircraft_wing,2024-01-05 02:00:00,99,0.5846770184963691,2075.281495716368,181.46405623055028,1.092168584983276,9990.67447625931,33.87401577197269,52.75397180611794,146.5361956346204
WING-001,aircraft_wing,2024-01-05 03:00:00,100,0.611311929993728,1933.2878691178578,285.87711054806744,1.281779078194358,10093.470982978863,38.88843361549173,48.947740865526946,143.90355647957227
WING-001,aircraft_wing,2024-01-05 04:00:00,101,0.4800375641654927,2096.634435963506,274.2239306212448,1.0544592342892507,9307.792886273719,44.657413948540885,49.466774780368,154.4141140416133
WING-001,aircraft_wing,2024-01-05 05:00:00,102,0.6460832015851962,1123.5342074108084,225.14193782569959,1.3772311318041426,9669.057582508243,41.499710271012724,52.73884339506486,155.51074502088034
WING-001,aircraft_wing,2024-01-05 06:00:00,103,0.6411159979940394,2370.1578565732466,224.40502632635634,1.5258539267515048,10734.584806962699,39.98435085509529,47.28091592682951,157.02542249120802
WING-001,aircraft_wing,2024-01-05 07:00:00,104,0.5265184096167572,1813.632886569099,298.22691560365706,1.380169733131169,10502.716181508182,38.9679064114161,53.21249486099757,152.83788478805272
WING-001,aircraft_wing,2024-01-05 08:00:00,105,0.5602571432500987,2126.0420956858993,196.10993115649973,0.9725115403944825,10028.872994339423,40.90541513316065,48.2295825053632,158.71187029278622
WING-001,aircraft_wing,2024-01-05 09:00:00,106,0.5826476285221808,1589.4859921303794,296.9789181302385,1.1286434634546205,10182.32667707997,39.71871743077553,56.060614772132865,148.48896133869403
WING-001,aircraft_wing,2024-01-05 10:00:00,107,0.7593047097085247,2003.122016957083,180.78831332023648,0.7254374047790269,9914.215828564651,32.33376635133838,61.1587109815532,133.71347751310142
WING-001,aircraft_wing,2024-01-05 11:00:00,108,0.4859066719247759,1587.0407008999714,226.8316770243353,1.0209580622351353,10740.200876300762,38.794875329798906,48.36257279319272,145.42510803480286
WING-001,aircraft_wing,2024-01-05 12:00:00,109,0.5151893831353598,1694.9183865964833,172.63411826388935,0.9190149690417515,9962.304964643787,32.081068046493485,53.9406314494987,125.10698832198855
WING-001,aircraft_wing,2024-01-05 13:00:00,110,0.5112331126350749,2329.834484242132,195.44749724329375,0.3826367320935673,10178.974337618294,39.01449525740494,48.895032380471925,144.48016504713112
WING-001,aircraft_wing,2024-01-05 14:00:00,111,0.2971743177051436,1804.1220483704053,137.14103304423946,0.46217119686156305,10636.640369193516,35.64891235107055,55.96401669519116,131.75953034587343
WING-001,aircraft_wing,2024-01-05 15:00:00,112,0.6436029186826173,1906.6168532756478,142.8707595300419,0.5902845995159152,9675.511527538481,53.773889736697164,46.73736636365914,139.326628801482
WING-001,aircraft_wing,2024-01-05 16:00:00,113,0.7024577069642088,2070.2415375589217,145.03721743848473,0.5568303026851142,10844.163802021912,38.30303369748973,53.71894703371085,147.54834158930615
WING-001,aircraft_wing,2024-01-05 17:00:00,114,1.079746316872793,1977.11103012532,101.28050176874109,0.364944612916239,9300.11041139265,30.121762602430472,48.302844132442594,129.120010437856
WING-001,aircraft_wing,2024-01-05 18:00:00,115,0.6647490307558865,1891.261220855808,173.05742423946094,0.6949179979837163,10880.734054696228,37.74691873593845,50.965061643606525,145.55579180520624
WING-001,aircraft_wing,2024-01-05 19:00:00,116,0.6931721013500418,1945.3626646694208,128.90193311407026,0.6974471006527709,9880.147036129742,41.67295247382732,47.667098899410774,134.6126294286664
WING-001,aircraft_wing,2024-01-05 20:00:00,117,0.5803232345442136,2455.4422127434964,149.8335965152064,0.6560341392483319,9945.707258955214,48.60178367691514,55.07880188358301,153.7094906046592
WING-001,aircraft_wing,2024-01-05 21:00:00,118,0.34781829435707023,1840.6495023076207,131.64202501565947,0.6059216999683273,9122.623317540561,35.02968560036769,48.43967858224165,138.8487790944143
WING-001,aircraft_wing,2024-01-05 22:00:00,119,0.6488802467041983,1905.7948309807985,83.40551094203627,1.0392357117525564,9840.802779915266,29.076632155858157,53.99365703732731,137.47286566492124
WING-001,aircraft_wing,2024-01-05 23:00:00,120,0.5735899549030161,2118.6495184968817,193.79888949599325,1.238281422617659,9548.868573476515,43.47702206858589,50.407607886950665,152.29790760316232
WING-001,aircraft_wing,2024-01-06 00:00:00,121,0.5962916165834021,2132.833235237221,313.4857595706679,0.8881934167614489,9765.520331308713,30.29720776460209,51.32431051280455,145.91687261403612
WING-001,aircraft_wing,2024-01-06 01:00:00,122,0.3870718817807891,2153.6751430533413,262.84817151592097,0.9348866165690359,10001.259650432054,35.96866735095509,52.371423629600514,145.09840388696793
WING-001,aircraft_wing,2024-01-06 02:00:00,123,0.7964891466404148,2017.0659188517989,243.13199168181706,1.2177535674383637,10549.382533925458,37.04467708693404,48.731301313364604,150.09334900623514
WING-001,aircraft_wing,2024-01-06 03:00:00,124,0.43838234058115777,1572.0979137118413,242.9338910587356,1.0956417451859344,10174.859959489238,38.17739928019935,52.61826845416355,155.1634017803804
WING-001,aircraft_wing,2024-01-06 04:00:00,125,0.7825317395430954,2266.6727852413783,260.3541852898259,1.1693983077540737,10225.468131032767,42.73498674244601,57.89633825741764,167.27169931284953
WING-001,aircraft_wing,2024-01-06 05:00:00,126,1.0399083438714969,1572.1942957577446,283.3967646070084,1.3554906303449346,9524.441593602052,34.50299430628167,48.66082085666915,141.4172980363234
WING-001,aircraft_wing,2024-01-06 06:00:00,127,0.5461027267034515,1934.9052335961542,212.2470369649903,0.815526530385262,9632.395689771425,36.967224486999434,56.45864057309538,156.74890353449405
WING-001,aircraft_wing,2024-01-06 07:00:00,128,0.5640753405595843,1671.1431093362098,298.0703920138212,1.4311480861058656,10972.706652857754,38.52877788230367,57.761990533951135,160.57948279507673
WING-001,aircraft_wing,2024-01-06 08:00:00,129,0.6015577047631463,1844.1431708811451,272.58965948884264,1.1344081392218326,9706.314997677164,39.51678774511273,48.503180043887824,155.55365641179984
WING-001,aircraft_wing,2024-01-06 09:00:00,130,0.4486786518825701,1942.8340267803242,260.2874290283174,0.9755013710875637,10902.590974437555,39.210963048247535,45.94578157963779,162.42892135546828
WING-001,aircraft_wing,2024-01-06 10:00:00,131,0.24593730986702528,1941.448375581836,234.64017225854033,0.9676588826864665,9953.527543998101,41.24483465133548,52.97204360068706,148.958427812957
WING-001,aircraft_wing,2024-01-06 11:00:00,132,0.47216444622090403,1967.054888485701,202.3686663077596,0.9004058710041039,10076.77336792551,43.696637057850424,49.57276990893251,145.50358846251243
WING-001,aircraft_wing,2024-01-06 12:00:00,133,0.3193712674680294,2265.468125945008,212.98130673252155,0.4840940257802587,10611.383197475656,40.994204693905814,59.23501287665201,149.14544592508153
WING-001,aircraft_wing,2024-01-06 13:00:00,134,0.5955988645952771,1975.8894732112274,195.28056534965515,1.0570276454906473,10712.718006634794,41.36471314105531,51.89803016199933,142.8045105196108
WING-001,aircraft_wing,2024-01-06 14:00:00,135,0.44923636486492935,1801.9323084144528,145.03196469116622,0.7042330920981595,10021.936654334686,29.15466099952113,48.54820236785928,136.83066228189077
WING-001,aircraft_wing,2024-01-06 15:00:00,136,0.8822301607526308,2104.458808818669,126.72640485705764,0.7369528049541436,9883.792506732389,38.95416619499408,47.166561955953156,142.50889827884663
WING-001,aircraft_wing,2024-01-06 16:00:00,137,0.5780951816226193,2161.270168445382,147.76270223313537,0.8087522062280881,10050.524868167337,41.534645288009656,56.11301983636332,132.17551539137617
WING-001,aircraft_wing,2024-01-06 17:00:00,138,0.6641107725691487,1557.4661017089002,203.61680605980752,0.40404750848794,10248.034875102356,43.0360471674227,49.46686410366325,132.18058278384538
WING-001,aircraft_wing,2024-01-06 18:00:00,139,0.8177907580785053,2014.1835618989417,94.14816739649987,0.7132566319203253,10525.278932307832,34.51309535459723,51.92511519784171,133.2017895629844
WING-001,aircraft_wing,2024-01-06 19:00:00,140,0.46547035253490665,2040.5921984750596,91.01746514283609,0.5950641606849099,10082.312955291747,34.717764350668126,55.57121098044992,149.26429924348685
WING-001,aircraft_wing,2024-01-06 20:00:00,141,0.6218089901906194,1791.3735848888614,165.85602677826782,0.8656821206873345,10390.212070469295,35.23219594829841,49.80916659227668,114.27580134024882
WING-001,aircraft_wing,2024-01-06 21:00:00,142,0.7213514131423643,2210.1565911121043,173.7395080742407,0.3330745159297008,10900.51964170387,41.90008339934806,51.560684685039355,145.29479067810354
WING-001,aircraft_wing,2024-01-06 22:00:00,143,0.2384943393427611,1829.1813971583827,193.12052386866503,0.8111154264209898,10272.56539396542,44.88968632954525,51.67632636070992,144.83098406257653
WING-001,aircraft_wing,2024-01-06 23:00:00,144,0.4906550787798456,1898.5547923468596,211.48612791634002,0.7880758688432078,10238.307785960336,36.24643935625039,54.47409804606437,133.71303632609502
WING-001,aircraft_wing,2024-01-07 00:00:00,145,0.5187792436642087,1824.3580867537917,208.34105252075906,1.0727983036575874,9323.596673104485,44.14377388176229,54.1019773420413,152.24100468411325
WING-001,aircraft_wing,2024-01-07 01:00:00,146,0.6429134307665966,1871.9861472024281,291.3465375440833,1.1527688374736405,8768.257702199591,39.441678854987565,50.85674507498069,155.99601593465226
